Name,Gender
Wolfgang,Male
Wolfran,Male
Wunibald,Male
Xadai,Male
Xafic,Male
Xafik,Male
Xamã,Male
Xande,Male
Xandy,Male
Xanthe,Male
Xanthus,Male
Xantipa,Male
Xantipo,Male
Xanto,Male
Xarif,Male
Xavier,Male
Xenofonte,Male
Xenofontes,Male
Xenos,Male
Xenócrates,Male
Xereu,Male
Xerxes,Male
Xilon,Male
Ximen,Male
Ximenes,Male
Xinavane,Male
Xisto,Male
Xoloni,Male
Yacamin,Male
Yachi,Male
Yachne,Male
Yago,Male
Yahto,Male
Yahya,Male
Yair,Male
Yakecan,Male
Yale,Male
Yan,Male
Yancy,Male
Yani,Male
Yank,Male
Yardley,Male
Yasuhiko,Male
Yates,Male
Yehudi,Male
Yente,Male
Yentil,Male
Yeray,Male
Yerik,Male
Yervant,Male
Ygor,Male
Yin,Male
Yoshiaki,Male
Youseef,Male
Yule,Male
Yure,Male
Yuri,Male
Yurio,Male
Yves,Male
Yvette,Male
Yvon,Male
Zabulão,Male
Zacarias,Male
Zaccheus,Male
Zachary,Male
Zaci,Male
Zadeão,Male
Zadoque,Male
Zafriel,Male
Zahi,Male
Zahrah,Male
Zaire,Male
Zaki,Male
Zalman,Male
Zaltana,Male
Zancheta,Male
Zanchi,Male
Zandoná,Male
Zane,Male
Zanetti,Male
Zaniel,Male
Zanini,Male
Zaqueu,Male
Zarco,Male
Zared,Male
Zareh,Male
Zarek,Male
Zariel,Male
Zarão,Male
Zattera,Male
Zazu,Male
Zebadiah,Male
Zebilon,Male
Zeca,Male
Zed,Male
Zedekiah,Male
Zeferino,Male
Zeki,Male
Zelotes,Male
Zenas,Male
Zenir,Male
Zenite,Male
Zeno,Male
Zenon,Male
Zenóbio,Male
Zephan,Male
Zerbini,Male
Zeto,Male
Zeus,Male
Zev,Male
Zilma,Male
Zola,Male
Zoroastro,Male
Zuriel,Male
Zélio,Male
Zózimo,Male
Ácio,Male
Ácmon,Male
Ágron,Male
Álcis,Male
Álvaro,Male
Ápio,Male
Áquilas,Male
Árcade,Male
Ário,Male
Átalo,Male
Átila,Male
Átis,Male
Áureo,Male
Ávila,Male
Ângelo,Male
Ébalo,Male
Ébano,Male
Éder,Male
Éderson,Male
Édipo,Male
Éfeso,Male
Égido,Male
Égon,Male
Élson,Male
Élvio,Male
Ésio,Male
Éson,Male
Étel,Male
Éton,Male
Ézio,Male
Íamo,Male
Ícaro,Male
Ítaco,Male
Ítalo,Male
Óbulo,Male
Únxia,Male
Aagje,Female
Aaliyah,Female
Aaminah,Female
Abana,Female
Abati,Female
Abayomi,Female
Abdera,Female
Abe,Female
Abella,Female
Abeona,Female
Abigail,Female
Abnara,Female
Abra,Female
Abá,Female
Aca,Female
Acalântis,Female
Acemira,Female
Aceí,Female
Achila,Female
Acidália,Female
Acilda,Female
Acilina,Female
Acindina,Female
Acira,Female
Acirema,Female
Aclima,Female
Actéia,Female
Acácia,Female
Acília,Female
Ada,Female
Adail,Female
Adalbéria,Female
Adalfreda,Female
Adalfrida,Female
Adalgisa,Female
Adalina,Female
Adalvina,Female
Adalzira,Female
Adamantina,Female
Adameire,Female
Adamina,Female
Addae,Female
Addolorata,Female
Adela,Female
Adelaide,Female
Adele,Female
Adelfa,Female
Adelina,Female
Adeline,Female
Adelita,Female
Adelmarina,Female
Adeona,Female
Adilah,Female
Adina,Female
Adira,Female
Adisa,Female
Adolfina,Female
Adonaide,Female
Adora,Female
Adorabela,Female
Adoriabelle,Female
Adorinda,Female
Adosinda,Female
Adozina,Female
Adrastea,Female
Adrastéia,Female
Adriana,Female
Adriane,Female
Adriele,Female
Adrienne,Female
Adália,Female
Adélia,Female
Adília,Female
Adônica,Female
Aedona,Female
Aegla,Female
Aeron,Female
Aeropa,Female
Afife,Female
Afonsina,Female
Afra,Female
Afrodite,Female
Agar,Female
Agathé,Female
Agave,Female
Agenora,Female
Aghata,Female
Aglaê,Female
Agláia,Female
Agnata,Female
Agnes,Female
Agnese,Female
Agnodice,Female
Agostina,Female
Agripa,Female
Aguilara,Female
Ahsley,Female
Aidê,Female
Aileen,Female
Ailika,Female
Ailina,Female
Aima,Female
Aimara,Female
Aimée,Female
Aimê,Female
Aineki,Female
Airetama,Female
Aisha,Female
Aisó,Female
Aixa,Female
Aiyra,Female
Aiça,Female
Ajira,Female
Ajyra,Female
Akele,Female
Akemi,Female
Akeneki,Female
Alaina,Female
Alana,Female
Alanis,Female
Alarice,Female
Alawara,Female
Alaíde,Female
Alba,Female
Alberta,Female
Albertina,Female
Albina,Female
Alcaçova,Female
Alcina,Female
Alcinda,Female
Alcione,Female
Alcipe,Female
Alcmena,Female
Alcântara,Female
Alcídia,Female
Alda,Female
Aldara,Female
Aldaíra,Female
Alden,Female
Alderita,Female
Alderiva,Female
Aldevina,Female
Aldevira,Female
Aldina,Female
Aldora,Female
Alegria,Female
Aleit,Female
Alejandra,Female
Aleka,Female
Alekena,Female
Alekona,Female
Aleluia,Female
Alena,Female
Alene,Female
Alenica,Female
Alepeka,Female
Alesha,Female
Alessa,Female
Alessandra,Female
Alessia,Female
Alete,Female
Alethea,Female
Alethia,Female
Alexa,Female
Alexandra,Female
Alexandrina,Female
Alexia,Female
Aliaá,Female
Alice,Female
Alida,Female
Alika,Female
Alikia,Female
Alilat,Female
Alina,Female
Aline,Female
Alison,Female
Alita,Female
Allegra,Female
Allende,Female
Alma,Female
Almada,Female
Almara,Female
Almeidna,Female
Almerinda,Female
Almira,Female
Alméria,Female
Aloá,Female
Altevira,Female
Althaia,Female
Althea,Female
Altiva,Female
Altéia,Female
Alvarenga,Female
Alvina,Female
Alvise,Female
Alzira,Female
Alécia,Female
Aléia,Female
Alícia,Female
Alípia,Female
Alíria,Female
Amabel,Female
Amabília,Female
Amada,Female
Amalberga,Female
Amalina,Female
Amaltrudes,Female
Amana,Female
Amanacy,Female
Amanara,Female
Amanayara,Female
Amanda,Female
Amandina,Female
Amandy,Female
Amapola,Female
Amara,Female
Amary,Female
Ambrogina,Female
Ambrose,Female
Ambrosina,Female
Ambrósia,Female
Amena,Female
Amery,Female
Ameríndia,Female
Ametista,Female
Amina,Female
Aminda,Female
Amira,Female
Amy,Female
Amábile,Female
Amália,Female
Amálie,Female
Amélia,Female
América,Female
Amícia,Female
Amósia,Female
Ana,Female
Anabel,Female
Anabela,Female
Anadir,Female
Anadiônema,Female
Anaide,Female
Anais,Female
Anajá,Female
Analisa,Female
Anami,Female
Ananda,Female
Anastasia,Female
Anastácia,Female
Anaxarete,Female
Andina,Female
Andirá,Female
Andrea,Female
Andreina,Female
Andrelina,Female
Andresa,Female
Andressa,Female
Andrija,Female
Androcléia,Female
Andrámaca,Female
Andréa,Female
Andréia,Female
Andrômeda,Female
Aneci,Female
Anemone,Female
Anes,Female
Anete,Female
Anfitrite,Female
Angel,Female
Angelina,Female
Angelita,Female
Angenora,Female
Angerona,Female
Angélica,Female
Angícia,Female
Anhaia,Female
Ania,Female
Anice,Female
Anis,Female
Anise,Female
Anita,Female
Anja,Female
Anjuta,Female
Ank,Female
Anke,Female
Anna,Female
Anne,Female
Annemarie,Female
Anneta,Female
Anni,Female
Annie,Female
Anninka,Female
Anouk,Female
Anselma,Female
Anselme,Female
Anselmina,Female
Antelma,Female
Anthea,Female
Antianira,Female
Anticléia,Female
Antje,Female
Antoinete,Female
Antoinette,Female
Antonieta,Female
Antoniete,Female
Antonina,Female
Antonita,Female
Antígona,Female
Antônia,Female
Anunciada,Female
Anunciata,Female
Anunciação,Female
Anália,Female
Anárcase,Female
Anésia,Female
Anêmola,Female
Anícia,Female
Anísia,Female
Anúncia,Female
Aparecida,Female
Aparícia,Female
Aphrodite,Female
Apikalia,Female
Apolina,Female
Apolinária,Female
Apolônia,Female
Apoédia,Female
Aquilina,Female
Aquira,Female
Arabela,Female
Arabi,Female
Aracelis,Female
Aracema,Female
Araci,Female
Araciara,Female
Aracne,Female
Aracunda,Female
Aracy,Female
Aranha,Female
Arani,Female
Aretusa,Female
Argemira,Female
Argentina,Female
Argira,Female
Ariadne,Female
Ariana,Female
Ariane,Female
Arianna,Female
Aricema,Female
Aricina,Female
Aricléia,Female
Ariele,Female
Arienne,Female
Arieta,Female
Arinhã,Female
Aristotelina,Female
Aristéia,Female
Aritana,Female
Arlene,Female
Arlete,Female
Arlina,Female
Arlinda,Female
Arline,Female
Armia,Female
Armida,Female
Arminda,Female
Arriaga,Female
Arrieta,Female
Arrife,Female
Arriola,Female
Arsione,Female
Artaschasa,Female
Artemísia,Female
Artémide,Female
Artêmia,Female
Aruana,Female
Aryana,Female
Arza,Female
Ará,Female
Arícia,Female
Asher,Female
Aspásia,Female
Assunta,Female
Astra,Female
Astéria,Female
Atalanta,Female
Atalia,Female
Ataléia,Female
Augusta,Female
Auricélia,Female
Aurélia,Female
Ayla,Female
Azucena,Female
Açucena,Female
Aélia,Female
Aída,Female
Aônia,Female
Babete,Female
Baena,Female
Baepeba,Female
Baeta,Female
Balbina,Female
Balsamina,Female
Bambi,Female
Bambina,Female
Bambuí,Female
Bandeira,Female
Baniwa,Female
Banábil,Female
Barata,Female
Baraúna,Female
Barbela,Female
Barbie,Female
Bariri,Female
Barry,Female
Bartira,Female
Basiliana,Female
Basilina,Female
Basilissa,Female
Basina,Female
Batilde,Female
Batistina,Female
Bea,Female
Beate,Female
Beatrice,Female
Beatriz,Female
Beau,Female
Beaumont,Female
Beca,Female
Becky,Female
Bedelia,Female
Belamina,Female
Belano,Female
Belca,Female
Belfort,Female
Belinda,Female
Belisa,Female
Belita,Female
Bell,Female
Bella,Female
Belle,Female
Belmira,Female
Belá,Female
Bendita,Female
Benedita,Female
Beni,Female
Benigna,Female
Benilda,Female
Benjamine,Female
Benoite,Female
Benta,Female
Benévola,Female
Benícia,Female
Berdine,Female
Berenice,Female
Bernadete,Female
Bernadette,Female
Bernarda,Female
Bernardine,Female
Bernice,Female
Berry,Female
Bersabé,Female
Berta,Female
Bertha,Female
Berthe,Female
Bertina,Female
Beryl,Female
Bessie,Female
Bete,Female
Betel,Female
Beth,Female
Bethany,Female
Betina,Female
Betsabé,Female
Betsy,Female
Bettina,Female
Betty,Female
Betânia,Female
Beverly,Female
Beviláqua,Female
Bianca,Female
Bibiana,Female
Birgit,Female
Birgitta,Female
Bizet,Female
Blanche,Female
Blanck,Female
Blanda,Female
Blandina,Female
Blandícia,Female
Blenda,Female
Bocaiúva,Female
Bolina,Female
Bonifácia,Female
Bonina,Female
Bonita,Female
Bonnie,Female
Borja,Female
Boyrá,Female
Branca,Female
Brandi,Female
Branka,Female
Brasiliana,Female
Brenda,Female
Brenna,Female
Bridget,Female
Brigita,Female
Brigite,Female
Brita,Female
Brites,Female
Britta,Female
Britânia,Female
Brumália,Female
Bruna,Female
Bruneida,Female
Brunhilde,Female
Brunilda,Female
Brunnah,Female
Brígida,Female
Budant,Female
Buriti,Female
Burle,Female
Bárbara,Female
Báucide,Female
Béroe,Female
Cacilda,Female
Cacéres,Female
Cadi,Female
Cadile,Female
Caeté,Female
Cafene,Female
Cafira,Female
Caillet,Female
Cairu,Female
Caitlin,Female
Caitria,Female
Cajaty,Female
Caledônia,Female
Calidora,Female
Caliméria,Female
Calina,Female
Calista,Female
Calix,Female
Calídice,Female
Calíope,Female
Camapuã,Female
Cambuci,Female
Cambuquira,Female
Camby,Female
Cambyçara,Female
Camena,Female
Cameron,Female
Camila,Female
Camille,Female
Camocim,Female
Campbel,Female
Camury,Female
Camélia,Female
Canará,Female
Candal,Female
Candy,Female
Canet,Female
Canirim,Female
Capitolina,Female
Capotira,Female
Caprina,Female
Cara,Female
Carina,Female
Carla,Female
Carly,Female
Carmela,Female
Carmeliana,Female
Carmelina,Female
Carmelinda,Female
Carmelita,Female
Carmem,Female
Carmen,Female
Carmo,Female
Carmélia,Female
Carol,Female
Carola,Female
Carolina,Female
Caroline,Female
Caron,Female
Carrie,Female
Casira,Female
Cass,Female
Cassandra,Female
Cassarah,Female
Cassiana,Female
Cassidy,Female
Cassilda,Female
Castelar,Female
Catarina,Female
Caterina,Female
Catherine,Female
Catira,Female
Catrina,Female
Caturama,Female
Cayari,Female
Caássica,Female
Caçapava,Female
Ceci,Female
Cecília,Female
Celandine,Female
Celeste,Female
Celimena,Female
Celina,Female
Celiny,Female
Cembira,Female
Cendi,Female
Cendira,Female
Cendyl,Female
Ceres,Female
Ceressa,Female
Cesarina,Female
Chad,Female
Chandra,Female
Chandãli,Female
Charissa,Female
Charla,Female
Charlene,Female
Charlote,Female
Charna,Female
Chase,Female
Chede,Female
Cherry,Female
Chiara,Female
Christianna,Female
Chrysanta,Female
Chun,Female
Churi,Female
Cibele,Female
Cida,Female
Cilene,Female
Cimeína,Female
Cinara,Female
Cindra,Female
Cinira,Female
Cinzia,Female
Cipoúna,Female
Cipriana,Female
Claire,Female
Clara,Female
Clare,Female
Clarence,Female
Clarice,Female
Clarimunda,Female
Clarina,Female
Clarinda,Female
Clarissa,Female
Clarisse,Female
Clarita,Female
Claudete,Female
Claudiana,Female
Claudina,Female
Claudine,Female
Clay,Female
Cleanto,Female
Cleide,Female
Clementine,Female
Clemência,Female
Cleonice,Female
Cleusa,Female
Cleópatra,Female
Climênia,Female
Clorinda,Female
Clothilde,Female
Clotilde,Female
Cloé,Female
Cláudia,Female
Cléia,Female
Clélia,Female
Cléo,Female
Clície,Female
Clínia,Female
Clíntia,Female
Clítia,Female
Coaraci,Female
Cobé,Female
Coema,Female
Colares,Female
Colomba,Female
Colombina,Female
Conceição,Female
Concepcion,Female
Concórdia,Female
Connie,Female
Constance,Female
Constantina,Female
Constância,Female
Consuelo,Female
Cora,Female
Corallina,Female
Cordula,Female
Cordélia,Female
Corin,Female
Corina,Female
Cornélia,Female
Corália,Female
Cotiguara,Female
Courtney,Female
Cremilda,Female
Crescenzia,Female
Crescência,Female
Crespi,Female
Creta,Female
Creusa,Female
Cristal,Female
Cristiana,Female
Cristina,Female
Cristália,Female
Cunina,Female
Cynthia,Female
Cábira,Female
Cássia,Female
Cátia,Female
Cânace,Female
Cândia,Female
Cândida,Female
Cécile,Female
Célia,Female
Célica,Female
Cíntia,Female
Cólchida,Female
Dafne,Female
Dagmara,Female
Dagny,Female
Daisy,Female
Dakarai,Female
Dakota,Female
Dale,Female
Dalila,Female
Dalmira,Female
Dalva,Female
Dalvina,Female
Dalziza,Female
Damarina,Female
Damiana,Female
Dana,Female
Dandara,Female
Daniela,Female
Danielle,Female
Danika,Female
Danila,Female
Danita,Female
Danuta,Female
Daphné,Female
Daria,Female
Darlene,Female
Darã,Female
Daslange,Female
Davena,Female
Davina,Female
Dayane,Female
Dayse,Female
Daíra,Female
Debbie,Female
Deborah,Female
Debra,Female
Deise,Female
Dejanir,Female
Dejanira,Female
Delamar,Female
Delamare,Female
Delamari,Female
Delfina,Female
Delta,Female
Demeter,Female
Demétria,Female
Demóstenes,Female
Dena,Female
Denise,Female
Deolinda,Female
Desdêmona,Female
Desidéria,Female
Desiré,Female
Destiny,Female
Deusdetina,Female
Deva,Female
Deífila,Female
Diacira,Female
Diacuí,Female
Diadema,Female
Diana,Female
Diane,Female
Dicéa,Female
Dicéia,Female
Digna,Female
Dilma,Female
Dilza,Female
Dina,Female
Dinah,Female
Dinair,Female
Dinartea,Female
Dinorá,Female
Diná,Female
Diolinda,Female
Diomara,Female
Dione,Female
Dionira,Female
Diores,Female
Dirce,Female
Diva,Female
Divinalda,Female
Djalmira,Female
Djamila,Female
Djamira,Female
Dolores,Female
Dominga,Female
Dominique,Female
Domência,Female
Dona,Female
Donata,Female
Donatella,Female
Donatienne,Female
Donna,Female
Donátila,Female
Dora,Female
Doralice,Female
Dorcas,Female
Dores,Female
Doreta,Female
Dorothea,Female
Dorothy,Female
Dorotéia,Female
Dulce,Female
Dulcelina,Female
Dulcie,Female
Dulcinéia,Female
Duncan,Female
Dustin,Female
Dácia,Female
Dália,Female
Dávila,Female
Dâmaris,Female
Déa,Female
Débora,Female
Déia,Female
Désirée,Female
Dídima,Female
Dórida,Female
Ebe,Female
Ebira,Female
Echo,Female
Ecira,Female
Ecália,Female
Eda,Female
Edagmara,Female
Edana,Female
Edelina,Female
Edeline,Female
Edelmira,Female
Edileusa,Female
Edina,Female
Edissa,Female
Edite,Female
Edith,Female
Edmara,Female
Edna,Female
Ednalva,Female
Ednaré,Female
Ednilda,Female
Eduarda,Female
Edwiges,Female
Edwina,Female
Edésia,Female
Edênica,Female
Efrata,Female
Eglantina,Female
Egídia,Female
Ehwina,Female
Eileen,Female
Eilen,Female
Eirapuã,Female
Eirati,Female
Eiruba,Female
Ekika,Female
Elaine,Female
Elba,Female
Elbia,Female
Elcana,Female
Elea,Female
Electa,Female
Electra,Female
Elen,Female
Elena,Female
Eleonora,Female
Elga,Female
Elia,Female
Eliabe,Female
Eliade,Female
Eliana,Female
Eliane,Female
Elika,Female
Elis,Female
Elisa,Female
Elisabete,Female
Elisabeth,Female
Elisha,Female
Elissa,Female
Elisângela,Female
Eliza,Female
Elizabete,Female
Elizabeth,Female
Elke,Female
Ellen,Female
Elma,Female
Elmara,Female
Elmira,Female
Eloina,Female
Eloise,Female
Eloá,Female
Eloísa,Female
Elsa,Female
Else,Female
Elsie,Female
Elva,Female
Elvira,Female
Elza,Female
Elzira,Female
Elódia,Female
Ema,Female
Emaci,Female
Emanuela,Female
Emeline,Female
Emereciana,Female
Emereciano,Female
Emerenciana,Female
Emi,Female
Emiliana,Female
Emilie,Female
Emilly,Female
Emily,Female
Emitima,Female
Emma,Female
Emmanuelle,Female
Emélia,Female
Emérita,Female
Emília,Female
Ena,Female
Endyra,Female
Enedina,Female
Eneida,Female
Enery,Female
Engrácia,Female
Eni,Female
Enid,Female
Enide,Female
Enoma,Female
Entória,Female
Eora,Female
Epifânia,Female
Epona,Female
Ercília,Female
Ereíma,Female
Erla,Female
Ermelinda,Female
Ermengarda,Female
Ermesinda,Female
Erondina,Female
Erotides,Female
Erotildes,Female
Ervina,Female
Erê,Female
Esmeralda,Female
Esméria,Female
Esperanza,Female
Esperança,Female
Estefânia,Female
Estela,Female
Ester,Female
Esther,Female
Estácia,Female
Etama,Female
Etna,Female
Etzel,Female
Eucaris,Female
Eucléia,Female
Eucádia,Female
Eudine,Female
Eudora,Female
Eudócia,Female
Eudóxia,Female
Eufena,Female
Eufrásia,Female
Eufêmia,Female
Eugene,Female
Eugênia,Female
Eulice,Female
Eulina,Female
Eulália,Female
Eunice,Female
Eurides,Female
Euridice,Female
Euríale,Female
Eustáquia,Female
Eusébia,Female
Eutália,Female
Eva,Female
Evangelina,Female
Evangeline,Female
Evelin,Female
Evelina,Female
Eveline,Female
Evelyn,Female
Evita,Female
Evódia,Female
Ewa,Female
Ezra,Female
Eça,Female
Eçabara,Female
Eçai,Female
Eçaiara,Female
Eçajira,Female
Eçara,Female
Eçaraia,Female
Eçauna,Female
Fabiana,Female
Fabiane,Female
Fabienne,Female
Fabrice,Female
Fabrícia,Female
Fabíola,Female
Fani,Female
Fanny,Female
Farah,Female
Farida,Female
Farrah,Female
Fauna,Female
Fay,Female
Feba,Female
Febe,Female
Fedra,Female
Felicien,Female
Felicienne,Female
Felicity,Female
Felina,Female
Felisa,Female
Fernanda,Female
Ferônia,Female
Filipa,Female
Filomela,Female
Filomena,Female
Filotéia,Female
Flamínia,Female
Flavie,Female
Floide,Female
Flora,Female
Florbela,Female
Florence,Female
Florentina,Female
Flori,Female
Floriana,Female
Florinda,Female
Floripes,Female
Florisbela,Female
Florália,Female
Florência,Female
Florípedes,Female
Flávia,Female
Flórida,Female
Franceline,Female
Frances,Female
Francesca,Female
Franciele,Female
Francine,Female
Francis,Female
Francisca,Female
Franziska,Female
Françoise,Female
Freda,Female
Frederica,Female
Freya,Female
Frida,Female
Frieda,Female
Fréia,Female
Fulgência,Female
Fuyuki,Female
Fábia,Female
Fátima,Female
Fátma,Female
Fátua,Female
Fúlvia,Female
Gabala,Female
Gabina,Female
Gabriela,Female
Gabriele,Female
Gabrielle,Female
Gaby,Female
Gadelha,Female
Gaia,Female
Gail,Female
Gaila,Female
Gal,Female
Galadriel,Female
Galatéia,Female
Galdina,Female
Galdência,Female
Gale,Female
Galeba,Female
Galen,Female
Galena,Female
Galéria,Female
Gamélia,Female
Garamântia,Female
Gardênia,Female
Gareth,Female
Gavina,Female
Gaye,Female
Gayla,Female
Geisila,Female
Geisla,Female
Gelásia,Female
Gemma,Female
Gena,Female
Genara,Female
Genciana,Female
Gene,Female
Genebra,Female
Generosa,Female
Genetílides,Female
Genevieve,Female
Genevra,Female
Genoveva,Female
Genésia,Female
Georgete,Female
Georgina,Female
Geovana,Female
Geovanna,Female
Geralda,Female
Germaine,Female
Germana,Female
Gersam,Female
Gerthe,Female
Gertrudes,Female
Gertruida,Female
Gerusa,Female
Geruza,Female
Gerânia,Female
Geslinda,Female
Getúlia,Female
Geórgia,Female
Ghislaine,Female
Gia,Female
Giane,Female
Giani,Female
Giannina,Female
Gigi,Female
Gilca,Female
Gilcimar,Female
Gilda,Female
Gilmara,Female
Gilvaneide,Female
Gina,Female
Gioconda,Female
Giordana,Female
Giovana,Female
Giovanna,Female
Girani,Female
Gisa,Female
Gisel,Female
Gisela,Female
Giselda,Female
Gisele,Female
Giselle,Female
Gislaim,Female
Gislaine,Female
Gisleine,Female
Gita,Female
Giulia,Female
Giuliana,Female
Giuseppina,Female
Giórgia,Female
Gladis,Female
Gladyr,Female
Glauce,Female
Glaucia,Female
Glaucipe,Female
Glaura,Female
Gleide,Female
Gleusa,Female
Glice,Female
Glicéria,Female
Glória,Female
Godiva,Female
Godofreda,Female
Goiana,Female
Goreti,Female
Grace,Female
Gracia,Female
Graciana,Female
Graciela,Female
Granada,Female
Grania,Female
Grata,Female
Grazia,Female
Graziela,Female
Grazina,Female
Graça,Female
Greca,Female
Greice,Female
Greta,Female
Grete,Female
Griselda,Female
Guacira,Female
Guadalupe,Female
Guapira,Female
Guaracema,Female
Guaraci,Female
Guaraciaba,Female
Guaraciara,Female
Guaratinga,Female
Guaraúna,Female
Guaíra,Female
Guida,Female
Guilhermina,Female
Guinete,Female
Guiomar,Female
Gwenda,Female
Gwineth,Female
Gálata,Female
Gália,Female
Gândara,Female
Géia,Female
Gênesis,Female
H,Female
Habel,Female
Hadassa,Female
Hagite,Female
Haidee,Female
Haidéia,Female
Haidê,Female
Haikela,Female
Hala,Female
Halias,Female
Halikaka,Female
Halina,Female
Halola,Female
Halona,Female
Hamadríade,Female
Hamed,Female
Hana,Female
Hani,Female
Hannah,Female
Hanâni,Female
Harpina,Female
Hava,Female
Haydée,Female
Hazael,Female
Hebe,Female
Hedda,Female
Hedviges,Female
Hegla,Female
Heidi,Female
Heike,Female
Heiki,Female
Hekele,Female
Hekewika,Female
Helbia,Female
Hele,Female
Helen,Female
Helena,Female
Helene,Female
Heliodora,Female
Hellen,Female
Heloise,Female
Heloísa,Female
Helvina,Female
Helvécia,Female
Helância,Female
Henedina,Female
Henriqueta,Female
Hera,Female
Heracléia,Female
Hercília,Female
Hermione,Female
Herondina,Female
Hersília,Female
Herta,Female
Herádia,Female
Hideaki,Female
Hideki,Female
Hilda,Female
Hilde,Female
Hilma,Female
Hilária,Female
Hipereides,Female
Hipólita,Female
Hirana,Female
Holda,Female
Holly,Female
Honorata,Female
Hortênsia,Female
Horácia,Female
Hosana,Female
Hulda,Female
Hypséa,Female
Hálima,Female
Hécuba,Female
Hélcias,Female
Hérica,Female
Iabá,Female
Iaceê,Female
Iaci,Female
Iacina,Female
Iadah,Female
Iana,Female
Iandara,Female
Iara,Female
Iasmin,Female
Ibarama,Female
Ibarantâ,Female
Ibaretama,Female
Iberaba,Female
Ibiacema,Female
Ibiama,Female
Ibiara,Female
Ibitira,Female
Ibiúna,Female
Ibotira,Female
Ibotirama,Female
Ibsen,Female
Ida,Female
Idalina,Female
Iderê,Female
Idesta,Female
Idália,Female
Ieda,Female
Iemanjá,Female
Ierê,Female
Ifigênia,Female
Ifimedia,Female
Igapira,Female
Igara,Female
Ignês,Female
Iguana,Female
Ihelane,Female
Ikepela,Female
Ilana,Female
Ilca,Female
Ileina,Female
Ilka,Female
Ilsa,Female
Ilíone,Female
Ilítia,Female
Imaculada,Female
Imelda,Female
Imelde,Female
Imira,Female
Inaiê,Female
Inaé,Female
Indira,Female
Inema,Female
Ingrid,Female
Ingride,Female
Inocência,Female
Inácia,Female
Inã,Female
Inês,Female
Inêz,Female
Ioana,Female
Iodâmia,Female
Iolanda,Female
Ione,Female
Ioná,Female
Iori,Female
Ipana,Female
Ipoema,Female
Ipuã,Female
Ipê,Female
Ira,Female
Iracema,Female
Iraci,Female
Irani,Female
Iratama,Female
Irecê,Female
Irene,Female
Irenia,Female
Irma,Female
Isa,Female
Isabel,Female
Isabela,Female
Isabele,Female
Isadora,Female
Isaura,Female
Isidora,Female
Isidore,Female
Isis,Female
Islena,Female
Isméria,Female
Ismênia,Female
Isolda,Female
Isolina,Female
Isra,Female
Issa,Female
Itacira,Female
Itanema,Female
Itapema,Female
Itaperuna,Female
Itaúna,Female
Ivana,Female
Ivani,Female
Ivanice,Female
Ivete,Female
Ivone,Female
Ivy,Female
Izabel,Female
Izabele,Female
Izilcara,Female
Izolina,Female
Izolita,Female
Ióle,Female
Iúna,Female
Jaci,Female
Jaciaba,Female
Jaciara,Female
Jaciema,Female
Jacimar,Female
Jacina,Female
Jacinira,Female
Jacinta,Female
Jacira,Female
Jacirema,Female
Jack,Female
Jaclyn,Female
Jacobina,Female
Jacqueline,Female
Jada,Female
Jade,Female
Jaima,Female
Jamie,Female
Jamila,Female
Jamile,Female
Janaina,Female
Janarí,Female
Jandaia,Female
Jandaíra,Female
Jandira,Female
Jane,Female
Janel,Female
Janelle,Female
Janet,Female
Janete,Female
Janice,Female
Janine,Female
Japira,Female
Jaqueline,Female
Jarina,Female
Jathara,Female
Jayma,Female
Jaçara,Female
Jeane,Female
Jeanette,Female
Jeanine,Female
Jeceara,Female
Jekaterina,Female
Jemima,Female
Jemime,Female
Jenifari,Female
Jenifer,Female
Jennifer,Female
Jerema,Female
Jerusa,Female
Jerusha,Female
Jesebel,Female
Jessamina,Female
Jessie,Female
Jessy,Female
Jesuína,Female
Joana,Female
Joannes,Female
Jocasta,Female
Joelma,Female
Joice,Female
Jolene,Female
Jordana,Female
Joseane,Female
Josefa,Female
Josefina,Female
Joseline,Female
Josenilda,Female
Josenilde,Female
Josephine,Female
Josi,Female
Josiana,Female
Josie,Female
Josélia,Female
Jovita,Female
Joyce,Female
Joás,Female
Juacira,Female
Juanita,Female
Juarana,Female
Juatama,Female
Jubaia,Female
Judi,Female
Judit,Female
Judite,Female
Judith,Female
Judy,Female
Juliana,Female
Julianne,Female
Julie,Female
Julieta,Female
Julliana,Female
June,Female
Jupiara,Female
Jupira,Female
Jurandira,Female
Jurema,Female
Juruna,Female
Jussara,Female
Justa,Female
Justina,Female
Justine,Female
Jutta,Female
Juvenca,Female
Juvência,Female
Juçana,Female
Jéssica,Female
Jênie,Female
Júlia,Female
Júnia,Female
Kabza,Female
Kadichari,Female
Kaiki,Female
Kaila,Female
Kailani,Female
Kailene,Female
Kailina,Female
Kakalina,Female
Kaki,Female
Kalamela,Female
Kalena,Female
Kali,Female
Kalina,Female
Kalola,Female
Kalolaina,Female
Kamealamalama,Female
Kami,Female
Kamila,Female
Kammille,Female
Kanakake,Female
Kanake,Female
Kanela,Female
Kanike,Female
Kaolin,Female
Karen,Female
Kari,Female
Karim,Female
Karin,Female
Karina,Female
Karine,Female
Karla,Female
Karly,Female
Karol,Female
Karolina,Female
Karoline,Female
Karolyn,Female
Kasandra,Female
Katarina,Female
Kate,Female
Katherine,Female
Kathy,Female
Katya,Female
Kaylane,Female
Keaka,Female
Keakakona,Female
